,row_number,date,borough,n,rides_7d_ma,dod_change,wow_change,month
75,76,2015-01-11,Staten Island,18,21.571428571428573,-0.28,0.125,1
82,83,2015-01-12,Staten Island,21,21.857142857142858,0.16666666666666674,0.10526315789473695,1
89,90,2015-01-13,Staten Island,23,23.285714285714285,0.09523809523809534,0.7692307692307692,1
96,97,2015-01-14,Staten Island,25,23.714285714285715,0.08695652173913038,0.13636363636363646,1
103,104,2015-01-15,Staten Island,25,24.857142857142858,0.0,0.47058823529411775,1
110,111,2015-01-16,Staten Island,33,24.285714285714285,0.32000000000000006,-0.10810810810810811,1
117,118,2015-01-17,Staten Island,34,25.571428571428573,0.030303030303030276,0.3600000000000001,1
124,125,2015-01-18,Staten Island,31,27.428571428571427,-0.08823529411764708,0.7222222222222223,1
131,132,2015-01-19,Staten Island,21,27.428571428571427,-0.32258064516129037,0.0,1
138,139,2015-01-20,Staten Island,26,27.857142857142858,0.23809523809523814,0.13043478260869557,1
145,146,2015-01-21,Staten Island,36,29.428571428571427,0.3846153846153846,0.43999999999999995,1
152,153,2015-01-22,Staten Island,20,28.714285714285715,-0.4444444444444444,-0.19999999999999996,1
159,160,2015-01-23,Staten Island,35,29.0,0.75,0.06060606060606055,1
166,167,2015-01-24,Staten Island,45,30.571428571428573,0.2857142857142858,0.32352941176470584,1
173,174,2015-01-25,Staten Island,25,29.714285714285715,-0.4444444444444444,-0.19354838709677424,1
180,181,2015-01-26,Staten Island,15,28.857142857142858,-0.4,-0.2857142857142857,1
187,188,2015-01-27,Staten Island,16,27.428571428571427,0.06666666666666665,-0.3846153846153846,1
194,195,2015-01-28,Staten Island,21,25.285714285714285,0.3125,-0.41666666666666663,1
201,202,2015-01-29,Staten Island,28,26.428571428571427,0.33333333333333326,0.3999999999999999,1
208,209,2015-01-30,Staten Island,34,26.285714285714285,0.2142857142857142,-0.02857142857142858,1
215,216,2015-01-31,Staten Island,43,26.0,0.2647058823529411,-0.0444444444444444,1
222,223,2015-02-01,Staten Island,42,28.428571428571427,-0.023255813953488413,0.6799999999999999,2
229,230,2015-02-02,Staten Island,32,30.857142857142858,-0.23809523809523814,1.1333333333333333,2
236,237,2015-02-03,Staten Island,19,31.285714285714285,-0.40625,0.1875,2
243,244,2015-02-04,Staten Island,19,31.0,0.0,-0.09523809523809523,2
250,251,2015-02-05,Staten Island,24,30.428571428571427,0.26315789473684204,-0.1428571428571429,2
257,258,2015-02-06,Staten Island,31,30.0,0.29166666666666674,-0.08823529411764708,2
264,265,2015-02-07,Staten Island,42,29.857142857142858,0.35483870967741926,-0.023255813953488413,2
271,272,2015-02-08,Staten Island,33,28.571428571428573,-0.2142857142857143,-0.2142857142857143,2
278,279,2015-02-09,Staten Island,20,26.857142857142858,-0.3939393939393939,-0.375,2
285,286,2015-02-10,Staten Island,22,27.285714285714285,0.10000000000000009,0.1578947368421053,2
292,293,2015-02-11,Staten Island,30,28.857142857142858,0.36363636363636354,0.5789473684210527,2
299,300,2015-02-12,Staten Island,28,29.428571428571427,-0.06666666666666665,0.16666666666666674,2
306,307,2015-02-13,Staten Island,38,30.428571428571427,0.3571428571428572,0.22580645161290325,2
313,314,2015-02-14,Staten Island,44,30.714285714285715,0.1578947368421053,0.04761904761904767,2
320,321,2015-02-15,Staten Island,32,30.571428571428573,-0.2727272727272727,-0.030303030303030276,2
327,328,2015-02-16,Staten Island,21,30.714285714285715,-0.34375,0.050000000000000044,2
334,335,2015-02-17,Staten Island,40,33.285714285714285,0.9047619047619047,0.8181818181818181,2
341,342,2015-02-18,Staten Island,31,33.42857142857143,-0.22499999999999998,0.03333333333333344,2
348,349,2015-02-19,Staten Island,32,34.0,0.032258064516129004,0.1428571428571428,2
355,356,2015-02-20,Staten Island,34,33.42857142857143,0.0625,-0.10526315789473684,2
362,363,2015-02-21,Staten Island,51,34.42857142857143,0.5,0.15909090909090917,2
369,370,2015-02-22,Staten Island,19,32.57142857142857,-0.6274509803921569,-0.40625,2
376,377,2015-02-23,Staten Island,35,34.57142857142857,0.8421052631578947,0.6666666666666667,2
383,384,2015-02-24,Staten Island,38,34.285714285714285,0.08571428571428563,-0.050000000000000044,2
390,391,2015-02-25,Staten Island,24,33.285714285714285,-0.368421052631579,-0.22580645161290325,2
397,398,2015-02-26,Staten Island,47,35.42857142857143,0.9583333333333333,0.46875,2
404,405,2015-02-27,Staten Island,40,36.285714285714285,-0.14893617021276595,0.17647058823529416,2
411,412,2015-02-28,Staten Island,34,33.857142857142854,-0.15000000000000002,-0.33333333333333337,2
418,419,2015-03-01,Staten Island,42,37.142857142857146,0.23529411764705888,1.210526315789474,3
425,426,2015-03-02,Staten Island,30,36.42857142857143,-0.2857142857142857,-0.1428571428571429,3
432,433,2015-03-03,Staten Island,15,33.142857142857146,-0.5,-0.6052631578947368,3
439,440,2015-03-04,Staten Island,33,34.42857142857143,1.2000000000000002,0.375,3
446,447,2015-03-05,Staten Island,15,29.857142857142858,-0.5454545454545454,-0.6808510638297872,3
453,454,2015-03-06,Staten Island,32,28.714285714285715,1.1333333333333333,-0.19999999999999996,3
460,461,2015-03-07,Staten Island,33,28.571428571428573,0.03125,-0.02941176470588236,3
467,468,2015-03-08,Staten Island,17,25.0,-0.48484848484848486,-0.5952380952380952,3
474,475,2015-03-09,Staten Island,25,24.285714285714285,0.47058823529411775,-0.16666666666666663,3
481,482,2015-03-10,Staten Island,16,24.428571428571427,-0.36,0.06666666666666665,3
488,489,2015-03-11,Staten Island,29,23.857142857142858,0.8125,-0.12121212121212122,3
495,496,2015-03-12,Staten Island,27,25.571428571428573,-0.06896551724137934,0.8,3
502,503,2015-03-13,Staten Island,36,26.142857142857142,0.33333333333333326,0.125,3
509,510,2015-03-14,Staten Island,47,28.142857142857142,0.3055555555555556,0.4242424242424243,3
516,517,2015-03-15,Staten Island,20,28.571428571428573,-0.574468085106383,0.17647058823529416,3
523,524,2015-03-16,Staten Island,35,30.0,0.75,0.3999999999999999,3
530,531,2015-03-17,Staten Island,28,31.714285714285715,-0.19999999999999996,0.75,3
537,538,2015-03-18,Staten Island,37,32.857142857142854,0.3214285714285714,0.27586206896551735,3
544,545,2015-03-19,Staten Island,25,32.57142857142857,-0.32432432432432434,-0.07407407407407407,3
551,552,2015-03-20,Staten Island,44,33.714285714285715,0.76,0.22222222222222232,3
558,559,2015-03-21,Staten Island,39,32.57142857142857,-0.11363636363636365,-0.17021276595744683,3
565,566,2015-03-22,Staten Island,35,34.714285714285715,-0.10256410256410253,0.75,3
572,573,2015-03-23,Staten Island,35,34.714285714285715,0.0,0.0,3
579,580,2015-03-24,Staten Island,32,35.285714285714285,-0.08571428571428574,0.1428571428571428,3
586,587,2015-03-25,Staten Island,30,34.285714285714285,-0.0625,-0.18918918918918914,3
593,594,2015-03-26,Staten Island,31,35.142857142857146,0.03333333333333344,0.24,3
600,601,2015-03-27,Staten Island,49,35.857142857142854,0.5806451612903225,0.11363636363636354,3
607,608,2015-03-28,Staten Island,53,37.857142857142854,0.08163265306122458,0.35897435897435903,3
614,615,2015-03-29,Staten Island,37,38.142857142857146,-0.30188679245283023,0.05714285714285716,3
621,622,2015-03-30,Staten Island,26,36.857142857142854,-0.29729729729729726,-0.2571428571428571,3
628,629,2015-03-31,Staten Island,22,35.42857142857143,-0.15384615384615385,-0.3125,3
635,636,2015-04-01,Staten Island,22,34.285714285714285,0.0,-0.2666666666666667,4
642,643,2015-04-02,Staten Island,30,34.142857142857146,0.36363636363636354,-0.032258064516129004,4
649,650,2015-04-03,Staten Island,36,32.285714285714285,0.19999999999999996,-0.26530612244897955,4
656,657,2015-04-04,Staten Island,32,29.285714285714285,-0.11111111111111116,-0.39622641509433965,4
663,664,2015-04-05,Staten Island,35,29.0,0.09375,-0.05405405405405406,4
670,671,2015-04-06,Staten Island,23,28.571428571428573,-0.34285714285714286,-0.11538461538461542,4
677,678,2015-04-07,Staten Island,23,28.714285714285715,0.0,0.045454545454545414,4
684,685,2015-04-08,Staten Island,27,29.428571428571427,0.17391304347826098,0.2272727272727273,4
691,692,2015-04-09,Staten Island,39,30.714285714285715,0.4444444444444444,0.30000000000000004,4
698,699,2015-04-10,Staten Island,29,29.714285714285715,-0.2564102564102564,-0.19444444444444442,4
705,706,2015-04-11,Staten Island,50,32.285714285714285,0.7241379310344827,0.5625,4
712,713,2015-04-12,Staten Island,49,34.285714285714285,-0.020000000000000018,0.3999999999999999,4
719,720,2015-04-13,Staten Island,24,34.42857142857143,-0.5102040816326531,0.04347826086956519,4
726,727,2015-04-14,Staten Island,31,35.57142857142857,0.29166666666666674,0.34782608695652173,4
733,734,2015-04-15,Staten Island,37,37.0,0.19354838709677424,0.37037037037037046,4
740,741,2015-04-16,Staten Island,31,35.857142857142854,-0.16216216216216217,-0.20512820512820518,4
747,748,2015-04-17,Staten Island,25,35.285714285714285,-0.19354838709677424,-0.13793103448275867,4
754,755,2015-04-18,Staten Island,51,35.42857142857143,1.04,0.020000000000000018,4
761,762,2015-04-19,Staten Island,33,33.142857142857146,-0.3529411764705882,-0.326530612244898,4
768,769,2015-04-20,Staten Island,21,32.714285714285715,-0.36363636363636365,-0.125,4
775,776,2015-04-21,Staten Island,31,32.714285714285715,0.4761904761904763,0.0,4
782,783,2015-04-22,Staten Island,40,33.142857142857146,0.29032258064516125,0.08108108108108114,4
789,790,2015-04-23,Staten Island,44,35.0,0.10000000000000009,0.4193548387096775,4
796,797,2015-04-24,Staten Island,44,37.714285714285715,0.0,0.76,4
803,804,2015-04-25,Staten Island,66,39.857142857142854,0.5,0.2941176470588236,4
810,811,2015-04-26,Staten Island,43,41.285714285714285,-0.3484848484848485,0.303030303030303,4
817,818,2015-04-27,Staten Island,29,42.42857142857143,-0.32558139534883723,0.38095238095238093,4
824,825,2015-04-28,Staten Island,27,41.857142857142854,-0.06896551724137934,-0.12903225806451613,4
831,832,2015-04-29,Staten Island,44,42.42857142857143,0.6296296296296295,0.10000000000000009,4
838,839,2015-04-30,Staten Island,54,43.857142857142854,0.2272727272727273,0.2272727272727273,4
845,846,2015-05-01,Staten Island,56,45.57142857142857,0.03703703703703698,0.2727272727272727,5
852,853,2015-05-02,Staten Island,60,44.714285714285715,0.0714285714285714,-0.09090909090909094,5
859,860,2015-05-03,Staten Island,53,46.142857142857146,-0.1166666666666667,0.2325581395348837,5
866,867,2015-05-04,Staten Island,47,48.714285714285715,-0.1132075471698113,0.6206896551724137,5
873,874,2015-05-05,Staten Island,34,49.714285714285715,-0.276595744680851,0.2592592592592593,5
880,881,2015-05-06,Staten Island,47,50.142857142857146,0.38235294117647056,0.06818181818181812,5
887,888,2015-05-07,Staten Island,42,48.42857142857143,-0.1063829787234043,-0.2222222222222222,5
894,895,2015-05-08,Staten Island,64,49.57142857142857,0.5238095238095237,0.1428571428571428,5
901,902,2015-05-09,Staten Island,70,51.0,0.09375,0.16666666666666674,5
908,909,2015-05-10,Staten Island,44,49.714285714285715,-0.37142857142857144,-0.16981132075471694,5
915,916,2015-05-11,Staten Island,42,49.0,-0.045454545454545414,-0.1063829787234043,5
922,923,2015-05-12,Staten Island,26,47.857142857142854,-0.38095238095238093,-0.23529411764705888,5
929,930,2015-05-13,Staten Island,35,46.142857142857146,0.34615384615384626,-0.25531914893617025,5
936,937,2015-05-14,Staten Island,34,45.0,-0.02857142857142858,-0.19047619047619047,5
943,944,2015-05-15,Staten Island,56,43.857142857142854,0.6470588235294117,-0.125,5
950,951,2015-05-16,Staten Island,62,42.714285714285715,0.1071428571428572,-0.11428571428571432,5
957,958,2015-05-17,Staten Island,63,45.42857142857143,0.016129032258064502,0.4318181818181819,5
964,965,2015-05-18,Staten Island,30,43.714285714285715,-0.5238095238095238,-0.2857142857142857,5
971,972,2015-05-19,Staten Island,32,44.57142857142857,0.06666666666666665,0.23076923076923084,5
978,979,2015-05-20,Staten Island,39,45.142857142857146,0.21875,0.11428571428571432,5
985,986,2015-05-21,Staten Island,54,48.0,0.3846153846153846,0.588235294117647,5
992,993,2015-05-22,Staten Island,63,49.0,0.16666666666666674,0.125,5
999,1000,2015-05-23,Staten Island,37,45.42857142857143,-0.4126984126984127,-0.4032258064516129,5
1006,1007,2015-05-24,Staten Island,44,42.714285714285715,0.18918918918918926,-0.3015873015873016,5
1013,1014,2015-05-25,Staten Island,42,44.42857142857143,-0.045454545454545414,0.3999999999999999,5
1020,1021,2015-05-26,Staten Island,30,44.142857142857146,-0.2857142857142857,-0.0625,5
1027,1028,2015-05-27,Staten Island,52,46.0,0.7333333333333334,0.33333333333333326,5
1034,1035,2015-05-28,Staten Island,51,45.57142857142857,-0.019230769230769273,-0.05555555555555558,5
1041,1042,2015-05-29,Staten Island,66,46.0,0.2941176470588236,0.04761904761904767,5
1048,1049,2015-05-30,Staten Island,82,52.42857142857143,0.24242424242424243,1.2162162162162162,5
1055,1056,2015-05-31,Staten Island,58,54.42857142857143,-0.29268292682926833,0.3181818181818181,5
1062,1063,2015-06-01,Staten Island,58,56.714285714285715,0.0,0.38095238095238093,6
1069,1070,2015-06-02,Staten Island,44,58.714285714285715,-0.24137931034482762,0.46666666666666656,6
1076,1077,2015-06-03,Staten Island,41,57.142857142857146,-0.06818181818181823,-0.21153846153846156,6
1083,1084,2015-06-04,Staten Island,40,55.57142857142857,-0.024390243902439046,-0.21568627450980393,6
1090,1091,2015-06-05,Staten Island,70,56.142857142857146,0.75,0.06060606060606055,6
1097,1098,2015-06-06,Staten Island,69,54.285714285714285,-0.014285714285714235,-0.1585365853658537,6
1104,1105,2015-06-07,Staten Island,68,55.714285714285715,-0.01449275362318836,0.17241379310344818,6
1111,1112,2015-06-08,Staten Island,40,53.142857142857146,-0.4117647058823529,-0.31034482758620685,6
1118,1119,2015-06-09,Staten Island,36,52.0,-0.09999999999999998,-0.18181818181818177,6
1125,1126,2015-06-10,Staten Island,41,52.0,0.13888888888888884,0.0,6
1132,1133,2015-06-11,Staten Island,49,53.285714285714285,0.19512195121951215,0.2250000000000001,6
1139,1140,2015-06-12,Staten Island,68,53.0,0.3877551020408163,-0.02857142857142858,6
1146,1147,2015-06-13,Staten Island,92,56.285714285714285,0.3529411764705883,0.33333333333333326,6
1153,1154,2015-06-14,Staten Island,75,57.285714285714285,-0.18478260869565222,0.10294117647058831,6
1160,1161,2015-06-15,Staten Island,34,56.42857142857143,-0.5466666666666666,-0.15000000000000002,6
1167,1168,2015-06-16,Staten Island,51,58.57142857142857,0.5,0.41666666666666674,6
1174,1175,2015-06-17,Staten Island,51,60.0,0.0,0.24390243902439024,6
1181,1182,2015-06-18,Staten Island,61,61.714285714285715,0.196078431372549,0.24489795918367352,6
1188,1189,2015-06-19,Staten Island,73,62.42857142857143,0.19672131147540983,0.07352941176470584,6
1195,1196,2015-06-20,Staten Island,73,59.714285714285715,0.0,-0.2065217391304348,6
1202,1203,2015-06-21,Staten Island,72,59.285714285714285,-0.013698630136986356,-0.040000000000000036,6
1209,1210,2015-06-22,Staten Island,49,61.42857142857143,-0.3194444444444444,0.4411764705882353,6
1216,1217,2015-06-23,Staten Island,49,61.142857142857146,0.0,-0.039215686274509776,6
1223,1224,2015-06-24,Staten Island,54,61.57142857142857,0.1020408163265305,0.05882352941176472,6
1230,1231,2015-06-25,Staten Island,57,61.0,0.05555555555555558,-0.06557377049180324,6
1237,1238,2015-06-26,Staten Island,65,59.857142857142854,0.14035087719298245,-0.1095890410958904,6
1244,1245,2015-06-27,Staten Island,89,62.142857142857146,0.36923076923076925,0.2191780821917808,6
1251,1252,2015-06-28,Staten Island,42,57.857142857142854,-0.5280898876404494,-0.41666666666666663,6
1258,1259,2015-06-29,Staten Island,31,55.285714285714285,-0.26190476190476186,-0.36734693877551017,6
1265,1266,2015-06-30,Staten Island,32,52.857142857142854,0.032258064516129004,-0.34693877551020413,6
6,7,2015-01-01,Unknown,38,38.0,,,1
13,14,2015-01-02,Unknown,21,29.5,-0.4473684210526315,,1
20,21,2015-01-03,Unknown,33,30.666666666666668,0.5714285714285714,,1
27,28,2015-01-04,Unknown,18,27.5,-0.4545454545454546,,1
34,35,2015-01-05,Unknown,19,25.8,0.05555555555555558,,1
41,42,2015-01-06,Unknown,18,24.5,-0.052631578947368474,,1
48,49,2015-01-07,Unknown,18,23.571428571428573,0.0,,1
55,56,2015-01-08,Unknown,22,21.285714285714285,0.22222222222222232,-0.42105263157894735,1
62,63,2015-01-09,Unknown,26,22.0,0.18181818181818188,0.23809523809523814,1
69,70,2015-01-10,Unknown,31,21.714285714285715,0.1923076923076923,-0.06060606060606055,1
76,77,2015-01-11,Unknown,28,23.142857142857142,-0.09677419354838712,0.5555555555555556,1
83,84,2015-01-12,Unknown,24,23.857142857142858,-0.1428571428571429,0.26315789473684204,1
90,91,2015-01-13,Unknown,22,24.428571428571427,-0.08333333333333337,0.22222222222222232,1
97,98,2015-01-14,Unknown,15,24.0,-0.31818181818181823,-0.16666666666666663,1
104,105,2015-01-15,Unknown,20,23.714285714285715,0.33333333333333326,-0.09090909090909094,1
111,112,2015-01-16,Unknown,31,24.428571428571427,0.55,0.1923076923076923,1
118,119,2015-01-17,Unknown,26,23.714285714285715,-0.16129032258064513,-0.16129032258064513,1
125,126,2015-01-18,Unknown,30,24.0,0.15384615384615374,0.0714285714285714,1
132,133,2015-01-19,Unknown,23,23.857142857142858,-0.23333333333333328,-0.04166666666666663,1
139,140,2015-01-20,Unknown,15,22.857142857142858,-0.34782608695652173,-0.31818181818181823,1
146,147,2015-01-21,Unknown,27,24.571428571428573,0.8,0.8,1
153,154,2015-01-22,Unknown,16,24.0,-0.40740740740740744,-0.19999999999999996,1
160,161,2015-01-23,Unknown,27,23.428571428571427,0.6875,-0.12903225806451613,1
167,168,2015-01-24,Unknown,27,23.571428571428573,0.0,0.03846153846153855,1
174,175,2015-01-25,Unknown,33,24.0,0.22222222222222232,0.10000000000000009,1
181,182,2015-01-26,Unknown,21,23.714285714285715,-0.36363636363636365,-0.08695652173913049,1
188,189,2015-01-27,Unknown,9,22.857142857142858,-0.5714285714285714,-0.4,1
195,196,2015-01-28,Unknown,29,23.142857142857142,2.2222222222222223,0.07407407407407418,1
202,203,2015-01-29,Unknown,27,24.714285714285715,-0.06896551724137934,0.6875,1
209,210,2015-01-30,Unknown,26,24.571428571428573,-0.03703703703703709,-0.03703703703703709,1
216,217,2015-01-31,Unknown,32,25.285714285714285,0.23076923076923084,0.18518518518518512,1
223,224,2015-02-01,Unknown,32,25.142857142857142,0.0,-0.030303030303030276,2
230,231,2015-02-02,Unknown,31,26.571428571428573,-0.03125,0.4761904761904763,2
237,238,2015-02-03,Unknown,32,29.857142857142858,0.032258064516129004,2.5555555555555554,2
244,245,2015-02-04,Unknown,26,29.428571428571427,-0.1875,-0.10344827586206895,2
251,252,2015-02-05,Unknown,24,29.0,-0.07692307692307687,-0.11111111111111116,2
258,259,2015-02-06,Unknown,40,31.0,0.6666666666666667,0.5384615384615385,2
265,266,2015-02-07,Unknown,41,32.285714285714285,0.02499999999999991,0.28125,2
272,273,2015-02-08,Unknown,27,31.571428571428573,-0.3414634146341463,-0.15625,2
279,280,2015-02-09,Unknown,21,30.142857142857142,-0.2222222222222222,-0.32258064516129037,2
286,287,2015-02-10,Unknown,23,28.857142857142858,0.09523809523809534,-0.28125,2
293,294,2015-02-11,Unknown,23,28.428571428571427,0.0,-0.11538461538461542,2
300,301,2015-02-12,Unknown,36,30.142857142857142,0.5652173913043479,0.5,2
307,308,2015-02-13,Unknown,42,30.428571428571427,0.16666666666666674,0.050000000000000044,2
314,315,2015-02-14,Unknown,34,29.428571428571427,-0.19047619047619047,-0.1707317073170732,2
321,322,2015-02-15,Unknown,28,29.571428571428573,-0.17647058823529416,0.03703703703703698,2
328,329,2015-02-16,Unknown,28,30.571428571428573,0.0,0.33333333333333326,2
335,336,2015-02-17,Unknown,25,30.857142857142858,-0.1071428571428571,0.08695652173913038,2
342,343,2015-02-18,Unknown,31,32.0,0.24,0.34782608695652173,2
349,350,2015-02-19,Unknown,31,31.285714285714285,0.0,-0.13888888888888884,2
356,357,2015-02-20,Unknown,36,30.428571428571427,0.16129032258064524,-0.1428571428571429,2
363,364,2015-02-21,Unknown,33,30.285714285714285,-0.08333333333333337,-0.02941176470588236,2
370,371,2015-02-22,Unknown,41,32.142857142857146,0.24242424242424243,0.4642857142857142,2
377,378,2015-02-23,Unknown,34,33.0,-0.1707317073170732,0.2142857142857142,2
384,385,2015-02-24,Unknown,33,34.142857142857146,-0.02941176470588236,0.32000000000000006,2
391,392,2015-02-25,Unknown,31,34.142857142857146,-0.06060606060606055,0.0,2
398,399,2015-02-26,Unknown,36,34.857142857142854,0.16129032258064524,0.16129032258064524,2
405,406,2015-02-27,Unknown,49,36.714285714285715,0.36111111111111116,0.36111111111111116,2
412,413,2015-02-28,Unknown,33,36.714285714285715,-0.326530612244898,0.0,2
419,420,2015-03-01,Unknown,25,34.42857142857143,-0.24242424242424243,-0.3902439024390244,3
426,427,2015-03-02,Unknown,25,33.142857142857146,0.0,-0.2647058823529411,3
433,434,2015-03-03,Unknown,20,31.285714285714285,-0.19999999999999996,-0.3939393939393939,3
440,441,2015-03-04,Unknown,22,30.0,0.10000000000000009,-0.29032258064516125,3
447,448,2015-03-05,Unknown,38,30.285714285714285,0.7272727272727273,0.05555555555555558,3
454,455,2015-03-06,Unknown,43,29.428571428571427,0.13157894736842102,-0.12244897959183676,3
461,462,2015-03-07,Unknown,33,29.428571428571427,-0.2325581395348837,0.0,3
468,469,2015-03-08,Unknown,32,30.428571428571427,-0.030303030303030276,0.28,3
475,476,2015-03-09,Unknown,27,30.714285714285715,-0.15625,0.08000000000000007,3
482,483,2015-03-10,Unknown,30,32.142857142857146,0.11111111111111116,0.5,3
489,490,2015-03-11,Unknown,32,33.57142857142857,0.06666666666666665,0.4545454545454546,3
496,497,2015-03-12,Unknown,25,31.714285714285715,-0.21875,-0.3421052631578947,3
503,504,2015-03-13,Unknown,37,30.857142857142858,0.48,-0.13953488372093026,3
510,511,2015-03-14,Unknown,38,31.571428571428573,0.027027027027026973,0.1515151515151516,3
517,518,2015-03-15,Unknown,20,29.857142857142858,-0.4736842105263158,-0.375,3
524,525,2015-03-16,Unknown,24,29.428571428571427,0.19999999999999996,-0.11111111111111116,3
531,532,2015-03-17,Unknown,32,29.714285714285715,0.33333333333333326,0.06666666666666665,3
538,539,2015-03-18,Unknown,26,28.857142857142858,-0.1875,-0.1875,3
545,546,2015-03-19,Unknown,27,29.142857142857142,0.03846153846153855,0.08000000000000007,3
552,553,2015-03-20,Unknown,39,29.428571428571427,0.4444444444444444,0.054054054054053946,3
559,560,2015-03-21,Unknown,60,32.57142857142857,0.5384615384615385,0.5789473684210527,3
566,567,2015-03-22,Unknown,30,34.0,-0.5,0.5,3
573,574,2015-03-23,Unknown,23,33.857142857142854,-0.23333333333333328,-0.04166666666666663,3
580,581,2015-03-24,Unknown,23,32.57142857142857,0.0,-0.28125,3
587,588,2015-03-25,Unknown,28,32.857142857142854,0.21739130434782616,0.07692307692307687,3
594,595,2015-03-26,Unknown,30,33.285714285714285,0.0714285714285714,0.11111111111111116,3
601,602,2015-03-27,Unknown,40,33.42857142857143,0.33333333333333326,0.02564102564102555,3
608,609,2015-03-28,Unknown,38,30.285714285714285,-0.050000000000000044,-0.3666666666666667,3
615,616,2015-03-29,Unknown,28,30.0,-0.26315789473684215,-0.06666666666666665,3
622,623,2015-03-30,Unknown,20,29.571428571428573,-0.2857142857142857,-0.13043478260869568,3
629,630,2015-03-31,Unknown,25,29.857142857142858,0.25,0.08695652173913038,3
636,637,2015-04-01,Unknown,21,28.857142857142858,-0.16000000000000003,-0.25,4
643,644,2015-04-02,Unknown,25,28.142857142857142,0.19047619047619047,-0.16666666666666663,4
650,651,2015-04-03,Unknown,26,26.142857142857142,0.040000000000000036,-0.35,4
657,658,2015-04-04,Unknown,22,23.857142857142858,-0.15384615384615385,-0.42105263157894735,4
664,665,2015-04-05,Unknown,25,23.428571428571427,0.13636363636363646,-0.1071428571428571,4
671,672,2015-04-06,Unknown,35,25.571428571428573,0.3999999999999999,0.75,4
678,679,2015-04-07,Unknown,16,24.285714285714285,-0.5428571428571429,-0.36,4
685,686,2015-04-08,Unknown,24,24.714285714285715,0.5,0.1428571428571428,4
692,693,2015-04-09,Unknown,27,25.0,0.125,0.08000000000000007,4
699,700,2015-04-10,Unknown,27,25.142857142857142,0.0,0.03846153846153855,4
706,707,2015-04-11,Unknown,47,28.714285714285715,0.7407407407407407,1.1363636363636362,4
713,714,2015-04-12,Unknown,31,29.571428571428573,-0.34042553191489366,0.24,4
720,721,2015-04-13,Unknown,30,28.857142857142858,-0.032258064516129004,-0.1428571428571429,4
727,728,2015-04-14,Unknown,24,30.0,-0.19999999999999996,0.5,4
734,735,2015-04-15,Unknown,31,31.0,0.29166666666666674,0.29166666666666674,4
741,742,2015-04-16,Unknown,30,31.428571428571427,-0.032258064516129004,0.11111111111111116,4
748,749,2015-04-17,Unknown,47,34.285714285714285,0.5666666666666667,0.7407407407407407,4
755,756,2015-04-18,Unknown,42,33.57142857142857,-0.1063829787234043,-0.1063829787234043,4
762,763,2015-04-19,Unknown,30,33.42857142857143,-0.2857142857142857,-0.032258064516129004,4
769,770,2015-04-20,Unknown,35,34.142857142857146,0.16666666666666674,0.16666666666666674,4
776,777,2015-04-21,Unknown,24,34.142857142857146,-0.3142857142857143,0.0,4
783,784,2015-04-22,Unknown,27,33.57142857142857,0.125,-0.12903225806451613,4
790,791,2015-04-23,Unknown,29,33.42857142857143,0.07407407407407418,-0.033333333333333326,4
797,798,2015-04-24,Unknown,50,33.857142857142854,0.7241379310344827,0.06382978723404253,4
804,805,2015-04-25,Unknown,34,32.714285714285715,-0.31999999999999995,-0.19047619047619047,4
811,812,2015-04-26,Unknown,43,34.57142857142857,0.2647058823529411,0.43333333333333335,4
818,819,2015-04-27,Unknown,36,34.714285714285715,-0.16279069767441856,0.02857142857142847,4
825,826,2015-04-28,Unknown,22,34.42857142857143,-0.38888888888888884,-0.08333333333333337,4
832,833,2015-04-29,Unknown,32,35.142857142857146,0.4545454545454546,0.18518518518518512,4
839,840,2015-04-30,Unknown,25,34.57142857142857,-0.21875,-0.13793103448275867,4
846,847,2015-05-01,Unknown,47,34.142857142857146,0.8799999999999999,-0.06000000000000005,5
853,854,2015-05-02,Unknown,45,35.714285714285715,-0.04255319148936165,0.32352941176470584,5
860,861,2015-05-03,Unknown,37,34.857142857142854,-0.1777777777777778,-0.13953488372093026,5
867,868,2015-05-04,Unknown,29,33.857142857142854,-0.21621621621621623,-0.19444444444444442,5
874,875,2015-05-05,Unknown,29,34.857142857142854,0.0,0.3181818181818181,5
881,882,2015-05-06,Unknown,32,34.857142857142854,0.10344827586206895,0.0,5
888,889,2015-05-07,Unknown,33,36.0,0.03125,0.32000000000000006,5
895,896,2015-05-08,Unknown,53,36.857142857142854,0.606060606060606,0.12765957446808507,5
902,903,2015-05-09,Unknown,58,38.714285714285715,0.09433962264150941,0.288888888888889,5
909,910,2015-05-10,Unknown,39,39.0,-0.3275862068965517,0.054054054054053946,5
916,917,2015-05-11,Unknown,32,39.42857142857143,-0.17948717948717952,0.10344827586206895,5
923,924,2015-05-12,Unknown,33,40.0,0.03125,0.13793103448275867,5
930,931,2015-05-13,Unknown,34,40.285714285714285,0.030303030303030276,0.0625,5
937,938,2015-05-14,Unknown,25,39.142857142857146,-0.2647058823529411,-0.24242424242424243,5
944,945,2015-05-15,Unknown,41,37.42857142857143,0.6399999999999999,-0.2264150943396226,5
951,952,2015-05-16,Unknown,57,37.285714285714285,0.3902439024390243,-0.017241379310344862,5
958,959,2015-05-17,Unknown,56,39.714285714285715,-0.01754385964912286,0.4358974358974359,5
